datetime_hour,site,nb_connexions,bytesin
2026-09-07 21:00:00,Site_032,11,525453044.33285856
2026-09-07 22:00:00,Site_032,22,1176707256.6520422
2026-09-07 23:00:00,Site_032,23,1049575786.7618208
2026-09-08 07:00:00,Site_032,24,1170798008.0795128
2026-09-08 08:00:00,Site_032,21,992096854.3573232
2026-09-08 09:00:00,Site_032,29,1284594599.6408644
2026-09-08 10:00:00,Site_032,34,1407353310.6509652
2026-09-08 11:00:00,Site_032,38,1607538588.6283417
2026-09-08 12:00:00,Site_032,35,1604061856.3301785
2026-09-08 13:00:00,Site_032,35,1552066713.9873486
2026-09-08 14:00:00,Site_032,30,1254931103.749236
2026-09-08 15:00:00,Site_032,22,928165062.7605871
2026-09-08 16:00:00,Site_032,27,1277051201.6968884
2026-09-08 17:00:00,Site_032,20,906967958.531075
2026-09-08 18:00:00,Site_032,13,555474937.0106248
2026-09-08 19:00:00,Site_032,18,804704976.6857045
2026-09-08 20:00:00,Site_032,7,329749076.5473372
2026-09-08 21:00:00,Site_032,23,1087209001.5455704
2026-09-08 22:00:00,Site_032,14,574939660.6365644
2026-09-08 23:00:00,Site_032,16,702452450.6812631
2026-09-09 07:00:00,Site_032,19,807216798.8979925
2026-09-09 08:00:00,Site_032,27,1164605139.0323398
2026-09-09 09:00:00,Site_032,36,1655154363.2029753
2026-09-09 10:00:00,Site_032,38,1663679309.6918428
2026-09-09 11:00:00,Site_032,36,1576473448.5481408
2026-09-09 12:00:00,Site_032,37,1624283526.9320283
2026-09-09 13:00:00,Site_032,32,1316425911.763701
2026-09-09 14:00:00,Site_032,31,1473729436.608844
2026-09-09 15:00:00,Site_032,29,1277291385.9733126
2026-09-09 16:00:00,Site_032,31,1465426496.4160156
2026-09-09 17:00:00,Site_032,20,856005549.4305954
2026-09-09 18:00:00,Site_032,22,965789958.252637
2026-09-09 19:00:00,Site_032,14,558437370.8291569
2026-09-09 20:00:00,Site_032,8,348635417.450925
2026-09-09 21:00:00,Site_032,14,612937780.6549325
2026-09-09 22:00:00,Site_032,18,820432772.7977331
2026-09-09 23:00:00,Site_032,18,753530584.632634
2026-09-10 07:00:00,Site_032,20,840365906.3021173
2026-09-10 08:00:00,Site_032,24,1183833068.5150726
2026-09-10 09:00:00,Site_032,31,1357886956.9310029
2026-09-10 10:00:00,Site_032,29,1368440466.684766
2026-09-10 11:00:00,Site_032,32,1527827769.5490084
2026-09-10 12:00:00,Site_032,36,1567836151.8933527
2026-09-10 13:00:00,Site_032,36,1780217855.9443226
2026-09-10 14:00:00,Site_032,31,1425193610.1582983
2026-09-10 15:00:00,Site_032,31,1446984771.1666625
2026-09-10 16:00:00,Site_032,25,1062390799.9298923
2026-09-10 17:00:00,Site_032,29,1244480774.4191995
2026-09-10 18:00:00,Site_032,19,862167515.5162753
2026-09-10 19:00:00,Site_032,12,536275201.75530744
2026-09-10 20:00:00,Site_032,13,572072192.7007024
2026-09-10 21:00:00,Site_032,14,653894525.1451951
2026-09-10 22:00:00,Site_032,19,753936933.5991827
2026-09-10 23:00:00,Site_032,24,1098946583.1019247
2026-09-11 07:00:00,Site_032,24,1123584265.3600798
2026-09-11 08:00:00,Site_032,28,1298699284.581804
2026-09-11 09:00:00,Site_032,22,966177848.3712109
2026-09-11 10:00:00,Site_032,43,1896215387.7162607
2026-09-11 11:00:00,Site_032,38,1644083599.7217119
2026-09-11 12:00:00,Site_032,30,1323898565.5602543
2026-09-11 13:00:00,Site_032,40,1706636257.3346133
2026-09-11 14:00:00,Site_032,28,1179175915.7377212
2026-09-11 15:00:00,Site_032,30,1445744454.8134081
2026-09-11 16:00:00,Site_032,24,1073158275.9296422
2026-09-11 17:00:00,Site_032,20,857654993.2185682
2026-09-11 18:00:00,Site_032,22,913712946.4539837
2026-09-11 19:00:00,Site_032,15,697239854.1559894
2026-09-11 20:00:00,Site_032,20,906299024.5800245
2026-09-11 21:00:00,Site_032,22,893712111.790461
2026-09-11 22:00:00,Site_032,14,674638736.117394
2026-09-11 23:00:00,Site_032,19,743793171.5476564
2026-09-12 07:00:00,Site_032,20,837323759.5989016
2026-09-12 08:00:00,Site_032,14,685325172.1496638
2026-09-12 09:00:00,Site_032,20,816043079.5646435
2026-09-12 10:00:00,Site_032,35,1500943926.010559
2026-09-12 11:00:00,Site_032,27,1250452102.952542
2026-09-12 12:00:00,Site_032,27,1355182525.1421466
2026-09-12 13:00:00,Site_032,26,1029590552.8415781
2026-09-12 14:00:00,Site_032,26,1334218639.028249
2026-09-12 15:00:00,Site_032,14,688775880.6996348
2026-09-12 16:00:00,Site_032,8,410062869.4567708
2026-09-12 17:00:00,Site_032,12,483497896.8080263
2026-09-12 18:00:00,Site_032,14,663613283.2756555
2026-09-12 19:00:00,Site_032,3,119997765.8641684
2026-09-12 20:00:00,Site_032,6,281642966.1606724
2026-09-12 21:00:00,Site_032,10,462530323.7788907
2026-09-12 22:00:00,Site_032,4,143062303.1339657
2026-09-12 23:00:00,Site_032,15,634133225.034659
2026-09-13 07:00:00,Site_032,19,880531327.4075947
2026-09-13 08:00:00,Site_032,16,770621035.6992874
2026-09-13 09:00:00,Site_032,20,915216191.8736287
2026-09-13 10:00:00,Site_032,19,853979046.5127642
2026-09-13 11:00:00,Site_032,26,1275283559.0124867
2026-09-13 12:00:00,Site_032,39,1746914882.3841786
2026-09-13 13:00:00,Site_032,40,1866020984.861183
2026-09-13 14:00:00,Site_032,22,873627201.5703449
2026-09-13 15:00:00,Site_032,16,795989492.6275666
2026-09-13 16:00:00,Site_032,15,684952433.9834459
2026-09-13 17:00:00,Site_032,16,712298138.2501328
2026-09-13 18:00:00,Site_032,6,275191483.90640193
2026-09-13 19:00:00,Site_032,6,260522731.09424824
2026-09-13 20:00:00,Site_032,4,173768075.90734327
2026-09-13 21:00:00,Site_032,11,556436312.305716
2026-09-13 22:00:00,Site_032,8,301520207.0709906
2026-09-13 23:00:00,Site_032,11,582697817.4746388
2026-09-14 07:00:00,Site_032,18,849423024.2508506
2026-09-14 08:00:00,Site_032,32,1341748453.2711675
2026-09-14 09:00:00,Site_032,33,1376297481.2443283
2026-09-14 10:00:00,Site_032,26,1169825925.3155582
2026-09-14 11:00:00,Site_032,41,2101232596.3373952
2026-09-14 12:00:00,Site_032,28,1227023657.8790274
2026-09-14 13:00:00,Site_032,35,1485681966.3795338
2026-09-14 14:00:00,Site_032,28,1283631577.2524195
2026-09-14 15:00:00,Site_032,25,1007250500.6225094
2026-09-14 16:00:00,Site_032,27,1202715941.2209601
2026-09-14 17:00:00,Site_032,23,1093669455.4501493
2026-09-14 18:00:00,Site_032,15,721680069.154638
2026-09-14 19:00:00,Site_032,11,472267588.78994334
2026-09-14 20:00:00,Site_032,22,998090082.1502095
2026-09-14 21:00:00,Site_032,11,449050052.6812873
2026-09-14 22:00:00,Site_032,19,827085454.6440594
2026-09-14 23:00:00,Site_032,25,1118648000.4290645
2026-09-15 07:00:00,Site_032,17,826173872.528381
2026-09-15 08:00:00,Site_032,23,1053094431.9516993
2026-09-15 09:00:00,Site_032,30,1355977642.2252452
2026-09-15 10:00:00,Site_032,39,1926576367.9752164
2026-09-15 11:00:00,Site_032,27,1225883207.1411529
2026-09-15 12:00:00,Site_032,49,2283974764.855973
2026-09-15 13:00:00,Site_032,40,1707288107.3221085
2026-09-15 14:00:00,Site_032,36,1522521620.3570065
2026-09-15 15:00:00,Site_032,24,1207627775.2168531
2026-09-15 16:00:00,Site_032,26,1200092947.2107778
2026-09-15 17:00:00,Site_032,27,1191884480.5970805
2026-09-15 18:00:00,Site_032,12,600685840.1534688
2026-09-15 19:00:00,Site_032,19,926120546.9181321
2026-09-15 20:00:00,Site_032,15,687014874.099093
2026-09-15 21:00:00,Site_032,16,756450762.5303226
2026-09-15 22:00:00,Site_032,15,735399698.3626246
2026-09-15 23:00:00,Site_032,19,863720620.0955331
2026-09-16 07:00:00,Site_032,21,908215455.4795935
2026-09-16 08:00:00,Site_032,33,1401068275.9973607
2026-09-16 09:00:00,Site_032,23,885421560.7580297
2026-09-16 10:00:00,Site_032,38,1751559148.628862
2026-09-16 11:00:00,Site_032,33,1454655651.3344047
2026-09-16 12:00:00,Site_032,23,990939644.953858
2026-09-16 13:00:00,Site_032,25,1124103874.4014578
2026-09-16 14:00:00,Site_032,32,1565250059.6059759
2026-09-16 15:00:00,Site_032,29,1474200700.2518837
2026-09-16 16:00:00,Site_032,30,1242391626.555503
2026-09-16 17:00:00,Site_032,23,1024960178.124658
2026-09-16 18:00:00,Site_032,10,420404874.6097057
2026-09-16 19:00:00,Site_032,20,1033392336.3737158
2026-09-16 20:00:00,Site_032,15,681422545.4207544
2026-09-16 21:00:00,Site_032,11,443773274.60456115
2026-09-16 22:00:00,Site_032,15,730744572.8240216
2026-09-16 23:00:00,Site_032,24,1067944354.8135209
2026-09-17 07:00:00,Site_032,25,1159977401.6328185
2026-09-17 08:00:00,Site_032,23,969406154.1488448
2026-09-17 09:00:00,Site_032,22,947273740.0950526
2026-09-17 10:00:00,Site_032,44,2003060560.7483635
2026-09-17 11:00:00,Site_032,31,1366474082.370561
2026-09-17 12:00:00,Site_032,32,1370020117.3291795
2026-09-17 13:00:00,Site_032,27,1272327258.229803
2026-09-17 14:00:00,Site_032,33,1632861864.0893683
2026-09-17 15:00:00,Site_032,27,1188794147.4988792
2026-09-17 16:00:00,Site_032,19,925008737.4686747
2026-09-17 17:00:00,Site_032,19,799149523.4185282
2026-09-17 18:00:00,Site_032,21,884724754.4562495
2026-09-17 19:00:00,Site_032,8,388908567.5895316
2026-09-17 20:00:00,Site_032,11,544221748.1863582
2026-09-17 21:00:00,Site_032,14,669538332.3337036
2026-09-17 22:00:00,Site_032,16,706525093.2847786
2026-09-17 23:00:00,Site_032,18,823041789.092255
2026-09-18 07:00:00,Site_032,23,1029712530.3797368
2026-09-18 08:00:00,Site_032,19,790550283.4965801
2026-09-18 09:00:00,Site_032,36,1703325560.413009
2026-09-18 10:00:00,Site_032,35,1525326757.2436342
2026-09-18 11:00:00,Site_032,34,1462607634.5480494
2026-09-18 12:00:00,Site_032,30,1359453847.6623082
2026-09-18 13:00:00,Site_032,32,1361541285.373972
2026-09-18 14:00:00,Site_032,28,1224254775.0284917
2026-09-18 15:00:00,Site_032,28,1284131070.4003694
2026-09-18 16:00:00,Site_032,27,1193910053.4281018
2026-09-18 17:00:00,Site_032,24,1051682392.5465968
2026-09-18 18:00:00,Site_032,19,841930442.8745967
2026-09-18 19:00:00,Site_032,22,1145409406.6270576
2026-09-18 20:00:00,Site_032,15,659573466.2137877
2026-09-18 21:00:00,Site_032,16,679280159.9916339
2026-09-18 22:00:00,Site_032,12,633036381.3458687
2026-09-18 23:00:00,Site_032,16,732607952.8771132
2026-09-19 07:00:00,Site_032,18,872172236.3317621
2026-09-19 08:00:00,Site_032,11,464021333.6176484
2026-09-19 09:00:00,Site_032,16,658288301.9104221
2026-09-19 10:00:00,Site_032,24,1045856399.2960174
2026-09-19 11:00:00,Site_032,25,1220995497.0455446
2026-09-19 12:00:00,Site_032,23,1000719155.0023247
2026-09-19 13:00:00,Site_032,31,1388891789.8328981
2026-09-19 14:00:00,Site_032,22,1051295185.4302473
2026-09-19 15:00:00,Site_032,26,1214175057.4815462
2026-09-19 16:00:00,Site_032,12,563515566.3957139
2026-09-19 17:00:00,Site_032,5,207714391.30098173
2026-09-19 18:00:00,Site_032,9,452846844.16167676
2026-09-19 19:00:00,Site_032,4,143539091.84994325
2026-09-19 20:00:00,Site_032,5,208908057.97904074
2026-09-19 21:00:00,Site_032,5,232031223.79389396
2026-09-19 22:00:00,Site_032,5,276849151.8555337
2026-09-19 23:00:00,Site_032,12,589570208.1474445
2026-09-20 07:00:00,Site_032,10,443682676.6505581
2026-09-20 08:00:00,Site_032,18,860443165.3133441
2026-09-20 09:00:00,Site_032,31,1530721247.7294385
2026-09-20 10:00:00,Site_032,19,941961060.5738351
2026-09-20 11:00:00,Site_032,26,1078772016.0430415
2026-09-20 12:00:00,Site_032,28,1310205877.2855532
2026-09-20 13:00:00,Site_032,31,1517663061.5951731
2026-09-20 14:00:00,Site_032,33,1428695873.0629506
2026-09-20 15:00:00,Site_032,21,988500424.7791597
2026-09-20 16:00:00,Site_032,10,492734096.1570987
2026-09-20 17:00:00,Site_032,11,421037672.69058025
2026-09-20 18:00:00,Site_032,14,654226712.9851365
2026-09-20 19:00:00,Site_032,5,268152583.8055783
2026-09-20 20:00:00,Site_032,3,137016887.33021897
2026-09-20 21:00:00,Site_032,5,278467007.5053356
2026-09-20 22:00:00,Site_032,7,321824553.76937044
2026-09-20 23:00:00,Site_032,15,670609635.1037725
2026-09-21 07:00:00,Site_032,22,940427191.7812665
2026-09-21 08:00:00,Site_032,17,740470745.2843537
2026-09-21 09:00:00,Site_032,36,1467943169.9453504
2026-09-21 10:00:00,Site_032,24,1114664564.8294575
2026-09-21 11:00:00,Site_032,27,1235830908.3267546
2026-09-21 12:00:00,Site_032,39,1735266313.0819478
2026-09-21 13:00:00,Site_032,26,1190876406.6664064
2026-09-21 14:00:00,Site_032,25,1168792976.1416256
2026-09-21 15:00:00,Site_032,29,1379904443.8485236
2026-09-21 16:00:00,Site_032,18,875117677.0965137
2026-09-21 17:00:00,Site_032,25,1200880047.6756833
2026-09-21 18:00:00,Site_032,18,843671121.802895
2026-09-21 19:00:00,Site_032,18,780669268.1171048
2026-09-21 20:00:00,Site_032,17,770579709.0195831
2026-09-21 21:00:00,Site_032,6,292525242.0739973
2026-09-21 22:00:00,Site_032,13,635287759.642558
2026-09-21 23:00:00,Site_032,20,821129818.9000167
2026-08-23 07:00:00,Site_033,3,144394984.0640391
2026-08-23 08:00:00,Site_033,5,209487831.140985
2026-08-23 09:00:00,Site_033,2,108827024.62729776
2026-08-23 10:00:00,Site_033,6,283732603.8669811
2026-08-23 11:00:00,Site_033,4,226222035.90430018
2026-08-23 12:00:00,Site_033,2,98346052.83333236
2026-08-23 13:00:00,Site_033,8,409791371.7677318
2026-08-23 14:00:00,Site_033,10,463728586.9464532
2026-08-23 15:00:00,Site_033,6,272936463.20563954
2026-08-23 16:00:00,Site_033,3,143934061.5972448
2026-08-23 17:00:00,Site_033,3,149876290.66196656
2026-08-23 18:00:00,Site_033,2,69435524.52483113
2026-08-23 19:00:00,Site_033,3,129731880.77061288
2026-08-23 20:00:00,Site_033,0,0.0
2026-08-23 21:00:00,Site_033,2,79584269.91393517
2026-08-23 22:00:00,Site_033,5,157717021.34321547
2026-08-23 23:00:00,Site_033,4,156773602.5351992
2026-08-24 07:00:00,Site_033,6,263453644.6945081
2026-08-24 08:00:00,Site_033,7,249608399.90098128
2026-08-24 09:00:00,Site_033,6,324487326.71038085
2026-08-24 10:00:00,Site_033,9,331284609.95745385
2026-08-24 11:00:00,Site_033,10,448968611.39157116
2026-08-24 12:00:00,Site_033,16,708413800.9927076
2026-08-24 13:00:00,Site_033,12,572110901.1041652
2026-08-24 14:00:00,Site_033,11,456379721.4498003
2026-08-24 15:00:00,Site_033,8,352320492.2513814
2026-08-24 16:00:00,Site_033,4,166486835.41747922
2026-08-24 17:00:00,Site_033,11,512935179.49970865
2026-08-24 18:00:00,Site_033,1,60472141.224961534
2026-08-24 19:00:00,Site_033,6,272703629.60559314
2026-08-24 20:00:00,Site_033,2,74862813.17584938
2026-08-24 21:00:00,Site_033,5,295389658.9068828
2026-08-24 22:00:00,Site_033,6,242735821.33108786
2026-08-24 23:00:00,Site_033,5,140186608.69140744
2026-08-25 07:00:00,Site_033,4,116427309.52663712
2026-08-25 08:00:00,Site_033,2,65581786.11225797
2026-08-25 09:00:00,Site_033,10,366130729.73040944
2026-08-25 10:00:00,Site_033,8,295665099.3732605
2026-08-25 11:00:00,Site_033,10,470309423.66073275
2026-08-25 12:00:00,Site_033,11,557831277.6287276
2026-08-25 13:00:00,Site_033,10,370960099.7525283
2026-08-25 14:00:00,Site_033,8,338565643.0905978
2026-08-25 15:00:00,Site_033,9,372276936.2375179
2026-08-25 16:00:00,Site_033,4,202102800.15323445
2026-08-25 17:00:00,Site_033,8,397688334.8407116
2026-08-25 18:00:00,Site_033,6,286361209.17380786
2026-08-25 19:00:00,Site_033,12,589667249.127288
2026-08-25 20:00:00,Site_033,5,256849757.60572082
2026-08-25 21:00:00,Site_033,5,238842531.06625566
2026-08-25 22:00:00,Site_033,3,129021485.72715673
2026-08-25 23:00:00,Site_033,3,132622663.25483556
2026-08-26 07:00:00,Site_033,2,101003422.85595392
2026-08-26 08:00:00,Site_033,7,241368518.44498524
2026-08-26 09:00:00,Site_033,9,420319833.43126255
2026-08-26 10:00:00,Site_033,9,443427363.2740403
2026-08-26 11:00:00,Site_033,9,374714369.1867344
2026-08-26 12:00:00,Site_033,9,442098607.7236571
2026-08-26 13:00:00,Site_033,10,522672064.28154796
2026-08-26 14:00:00,Site_033,12,569913316.5808583
2026-08-26 15:00:00,Site_033,7,318611536.19330007
2026-08-26 16:00:00,Site_033,3,93178943.72516365
2026-08-26 17:00:00,Site_033,6,245935336.29668435
2026-08-26 18:00:00,Site_033,7,287919262.6552643
2026-08-26 19:00:00,Site_033,3,123493580.96831626
2026-08-26 20:00:00,Site_033,2,129127505.21064103
2026-08-26 21:00:00,Site_033,4,158904603.33611163
2026-08-26 22:00:00,Site_033,7,254813825.41696858
2026-08-26 23:00:00,Site_033,4,155334465.62689233
2026-08-27 07:00:00,Site_033,9,405307657.47869605
2026-08-27 08:00:00,Site_033,6,263944565.7318387
2026-08-27 09:00:00,Site_033,7,279142854.7796574
2026-08-27 10:00:00,Site_033,4,216001091.0045408
2026-08-27 11:00:00,Site_033,6,249505202.64769033
2026-08-27 12:00:00,Site_033,9,434418247.32251865
2026-08-27 13:00:00,Site_033,8,361281370.90913844
2026-08-27 14:00:00,Site_033,12,586284056.8112453
2026-08-27 15:00:00,Site_033,5,293630119.0245323
2026-08-27 16:00:00,Site_033,5,236962145.7162563
2026-08-27 17:00:00,Site_033,8,373269587.25907373
2026-08-27 18:00:00,Site_033,6,243055440.3977627
2026-08-27 19:00:00,Site_033,5,218275390.22764483
2026-08-27 20:00:00,Site_033,6,291311632.86238164
2026-08-27 21:00:00,Site_033,2,115086620.78212434
2026-08-27 22:00:00,Site_033,5,171552552.26648748
2026-08-27 23:00:00,Site_033,5,223046144.3948474
2026-08-28 07:00:00,Site_033,7,396826156.5117978
2026-08-28 08:00:00,Site_033,5,288974066.32625353
2026-08-28 09:00:00,Site_033,11,455890871.27698106
2026-08-28 10:00:00,Site_033,11,560839889.8691195
2026-08-28 11:00:00,Site_033,9,371795548.76029646
2026-08-28 12:00:00,Site_033,11,425076611.76892143
2026-08-28 13:00:00,Site_033,10,441690384.0721259
2026-08-28 14:00:00,Site_033,9,416360230.10907775
2026-08-28 15:00:00,Site_033,8,433691656.36608714
2026-08-28 16:00:00,Site_033,11,496188488.0368951
2026-08-28 17:00:00,Site_033,6,293251557.1722223
2026-08-28 18:00:00,Site_033,5,270968484.4485478
2026-08-28 19:00:00,Site_033,4,176301456.51534104
2026-08-28 20:00:00,Site_033,3,101450924.64222696
2026-08-28 21:00:00,Site_033,4,187186006.2095963
2026-08-28 22:00:00,Site_033,5,180643612.4226931
2026-08-28 23:00:00,Site_033,7,297992931.55042213
2026-08-29 07:00:00,Site_033,4,167082027.43163675
2026-08-29 08:00:00,Site_033,6,284582031.7178287
2026-08-29 09:00:00,Site_033,11,491860005.7484647
2026-08-29 10:00:00,Site_033,7,314084639.5607434
2026-08-29 11:00:00,Site_033,11,499128768.4195486
2026-08-29 12:00:00,Site_033,7,322030628.69541645
2026-08-29 13:00:00,Site_033,11,505471415.04752445
2026-08-29 14:00:00,Site_033,8,314056092.45575875
2026-08-29 15:00:00,Site_033,3,115848666.5784542
2026-08-29 16:00:00,Site_033,5,188696306.5001677
2026-08-29 17:00:00,Site_033,3,167944359.0035213
2026-08-29 18:00:00,Site_033,4,209712744.97561878
2026-08-29 19:00:00,Site_033,1,40040858.36500361
2026-08-29 20:00:00,Site_033,0,0.0
2026-08-29 21:00:00,Site_033,0,0.0
2026-08-29 22:00:00,Site_033,2,117959997.2285732
2026-08-29 23:00:00,Site_033,4,212861292.4042231
2026-08-30 07:00:00,Site_033,3,164153996.656295
2026-08-30 08:00:00,Site_033,5,282114811.0687407
2026-08-30 09:00:00,Site_033,3,141141918.90681478
2026-08-30 10:00:00,Site_033,6,259244652.73227322
2026-08-30 11:00:00,Site_033,7,371779906.8209341
2026-08-30 12:00:00,Site_033,16,748553862.0480008
2026-08-30 13:00:00,Site_033,4,145619177.00354624
2026-08-30 14:00:00,Site_033,7,277886337.6002388
2026-08-30 15:00:00,Site_033,3,120593354.57211125
2026-08-30 16:00:00,Site_033,8,371497696.8186063
2026-08-30 17:00:00,Site_033,3,175585734.3400841
2026-08-30 18:00:00,Site_033,3,126256936.25029829
2026-08-30 19:00:00,Site_033,2,106359438.98676355
2026-08-30 20:00:00,Site_033,1,40679852.13870293
2026-08-30 21:00:00,Site_033,3,158305358.02616638
2026-08-30 22:00:00,Site_033,4,212710415.48611665
2026-08-30 23:00:00,Site_033,4,178309917.34802434
2026-08-31 07:00:00,Site_033,5,206983620.09080917
2026-08-31 08:00:00,Site_033,7,284993728.59443897
2026-08-31 09:00:00,Site_033,8,359397436.6501502
2026-08-31 10:00:00,Site_033,5,268128691.8003476
2026-08-31 11:00:00,Site_033,6,241447964.32658127
2026-08-31 12:00:00,Site_033,9,335497747.4179083
2026-08-31 13:00:00,Site_033,8,353104762.61837745
2026-08-31 14:00:00,Site_033,12,560490391.3171362
2026-08-31 15:00:00,Site_033,9,478037700.41107684
2026-08-31 16:00:00,Site_033,10,404986458.21863854
2026-08-31 17:00:00,Site_033,4,190738678.6983411
2026-08-31 18:00:00,Site_033,6,280580998.4277525
2026-08-31 19:00:00,Site_033,2,102902136.3652543
2026-08-31 20:00:00,Site_033,2,92459541.88352305
2026-08-31 21:00:00,Site_033,3,158021505.95144928
2026-08-31 22:00:00,Site_033,1,50011374.58941196
2026-08-31 23:00:00,Site_033,6,292044440.4049535
2026-09-01 07:00:00,Site_033,7,332841745.487487
2026-09-01 08:00:00,Site_033,7,302660342.95078075
2026-09-01 09:00:00,Site_033,8,414325680.03067285
2026-09-01 10:00:00,Site_033,9,455529100.9498267
2026-09-01 11:00:00,Site_033,16,721277124.5353308
2026-09-01 12:00:00,Site_033,9,438146704.95621127
2026-09-01 13:00:00,Site_033,3,148075027.08155447
2026-09-01 14:00:00,Site_033,10,425287454.8577318
2026-09-01 15:00:00,Site_033,7,332420232.4568389
2026-09-01 16:00:00,Site_033,8,338646799.470453
2026-09-01 17:00:00,Site_033,5,227849760.7708962
2026-09-01 18:00:00,Site_033,5,218157277.49361172
2026-09-01 19:00:00,Site_033,2,100930647.5119032
2026-09-01 20:00:00,Site_033,1,70001601.65478174
2026-09-01 21:00:00,Site_033,3,109503096.8349139
2026-09-01 22:00:00,Site_033,5,300749615.64522344
2026-09-01 23:00:00,Site_033,2,61436898.16645969
2026-09-02 07:00:00,Site_033,3,133127908.55704738
2026-09-02 08:00:00,Site_033,10,378244944.7342027
2026-09-02 09:00:00,Site_033,7,264868558.5778508
2026-09-02 10:00:00,Site_033,9,382403049.0417185
2026-09-02 11:00:00,Site_033,8,282106844.67160094
2026-09-02 12:00:00,Site_033,13,522925723.4469346
2026-09-02 13:00:00,Site_033,9,411752461.1650173
2026-09-02 14:00:00,Site_033,11,411566186.17693275
2026-09-02 15:00:00,Site_033,11,495819539.43461764
2026-09-02 16:00:00,Site_033,10,510298609.2603679
2026-09-02 17:00:00,Site_033,4,189531173.75520873
2026-09-02 18:00:00,Site_033,3,147251473.60962796
2026-09-02 19:00:00,Site_033,6,265317855.8260461
2026-09-02 20:00:00,Site_033,5,304455487.7594423
2026-09-02 21:00:00,Site_033,5,239715183.52867782
2026-09-02 22:00:00,Site_033,3,113680219.54193527
2026-09-02 23:00:00,Site_033,7,297313199.86366683
2026-09-03 07:00:00,Site_033,8,397031813.15417325
2026-09-03 08:00:00,Site_033,5,184975518.09124467
2026-09-03 09:00:00,Site_033,11,453333704.259375
2026-09-03 10:00:00,Site_033,11,469541576.8353958
2026-09-03 11:00:00,Site_033,9,422367704.25171953
2026-09-03 12:00:00,Site_033,11,608087861.5252224
2026-09-03 13:00:00,Site_033,13,612280246.589924
2026-09-03 14:00:00,Site_033,12,630582528.7462107
2026-09-03 15:00:00,Site_033,10,471525850.4038355
2026-09-03 16:00:00,Site_033,8,346021369.2826139
2026-09-03 17:00:00,Site_033,4,133505005.57151237
2026-09-03 18:00:00,Site_033,6,193875683.4540922
2026-09-03 19:00:00,Site_033,3,130370148.74860534
2026-09-03 20:00:00,Site_033,4,228211989.82870847
2026-09-03 21:00:00,Site_033,7,332783662.5611968
2026-09-03 22:00:00,Site_033,3,113998679.62462926
2026-09-03 23:00:00,Site_033,9,383101770.5772449
2026-09-04 07:00:00,Site_033,10,399191613.26209086
2026-09-04 08:00:00,Site_033,9,334246019.96663857
2026-09-04 09:00:00,Site_033,8,414153133.31344664
2026-09-04 10:00:00,Site_033,7,384683230.0785845
2026-09-04 11:00:00,Site_033,10,426967732.61339164
2026-09-04 12:00:00,Site_033,7,382113735.0384604
2026-09-04 13:00:00,Site_033,10,450231705.1939691
2026-09-04 14:00:00,Site_033,6,266085471.9369917
2026-09-04 15:00:00,Site_033,4,206249668.65957883
2026-09-04 16:00:00,Site_033,7,330768881.14095694
2026-09-04 17:00:00,Site_033,7,355445177.9562041
2026-09-04 18:00:00,Site_033,3,109415892.21519616
2026-09-04 19:00:00,Site_033,1,59434865.56703118
2026-09-04 20:00:00,Site_033,4,186964347.47984776
2026-09-04 21:00:00,Site_033,7,339381986.7957042
2026-09-04 22:00:00,Site_033,6,249799915.91797775
2026-09-04 23:00:00,Site_033,1,62838246.54028488
2026-09-05 07:00:00,Site_033,3,162999819.7390901
2026-09-05 08:00:00,Site_033,2,73270044.4490883
2026-09-05 09:00:00,Site_033,7,363940292.9187259
2026-09-05 10:00:00,Site_033,9,342466454.9276008
2026-09-05 11:00:00,Site_033,8,409836278.384537
2026-09-05 12:00:00,Site_033,6,293512753.2104685
2026-09-05 13:00:00,Site_033,5,251780899.99183312
2026-09-05 14:00:00,Site_033,7,279746018.04633313
2026-09-05 15:00:00,Site_033,7,303033465.4875236
2026-09-05 16:00:00,Site_033,6,229461233.90290305
2026-09-05 17:00:00,Site_033,6,303396803.5040378
2026-09-05 18:00:00,Site_033,1,65315717.493518144
2026-09-05 19:00:00,Site_033,0,0.0
2026-09-05 20:00:00,Site_033,3,202717539.28656524
2026-09-05 21:00:00,Site_033,0,0.0
2026-09-05 22:00:00,Site_033,2,130469094.33196041
2026-09-05 23:00:00,Site_033,4,226472411.1724938
2026-09-06 07:00:00,Site_033,5,208931249.0107905
2026-09-06 08:00:00,Site_033,6,235995685.38907072
2026-09-06 09:00:00,Site_033,9,400684477.98891664
2026-09-06 10:00:00,Site_033,7,367838143.5492222
2026-09-06 11:00:00,Site_033,5,221415385.50007415
2026-09-06 12:00:00,Site_033,10,433624431.1040479
2026-09-06 13:00:00,Site_033,5,221520011.50749934
2026-09-06 14:00:00,Site_033,9,430771586.47730875
2026-09-06 15:00:00,Site_033,4,177098928.94942895
2026-09-06 16:00:00,Site_033,6,238210965.98422346
2026-09-06 17:00:00,Site_033,5,198533198.19942668
2026-09-06 18:00:00,Site_033,1,26025753.60627799
2026-09-06 19:00:00,Site_033,0,0.0
2026-09-06 20:00:00,Site_033,1,36062294.707906425
2026-09-06 21:00:00,Site_033,0,0.0
2026-09-06 22:00:00,Site_033,4,223651318.24085575
2026-09-06 23:00:00,Site_033,2,101324734.59959969
2026-09-07 07:00:00,Site_033,6,332673747.5340305
